time,kraken-btc-usd-spot,kraken-btc-usdt-spot
2023-03-01T00:36:00.000000000Z,0.0015092128719332,0.0177891072537259
2023-03-01T00:37:00.000000000Z,0.0014502368430713,0.0154538274072546
2023-03-01T00:38:00.000000000Z,0.0020475725885865,0.0111015717115046
2023-03-01T00:39:00.000000000Z,0.0004310112602666,0.0143386439819388
2023-03-01T00:40:00.000000000Z,0.0004310131178936,0.0134078029392446
2023-03-01T00:41:00.000000000Z,0.0004311320449607,0.013230081678266
2023-03-01T00:42:00.000000000Z,0.0004311320449607,0.0148795469424708
2023-03-01T00:43:00.000000000Z,0.0004312126413233,0.0169357720242045
2023-03-01T00:44:00.000000000Z,0.0004316579423352,0.0170272764596807
2023-03-01T00:45:00.000000000Z,0.0004318348741357,0.0161318319346258
2023-03-01T00:46:00.000000000Z,0.0004319104044994,0.0149786736189244
2023-03-01T00:47:00.000000000Z,0.0004319539386198,0.0140848205085665
2023-03-01T00:48:00.000000000Z,0.0004322375947856,0.0195333698342929
2023-03-01T00:49:00.000000000Z,0.0004685750226546,0.0155401193588554
2023-03-01T00:50:00.000000000Z,0.0016963285268724,0.0142985910341266
2023-03-01T00:51:00.000000000Z,0.0006138090628188,0.0186755052460383
2023-03-01T00:52:00.000000000Z,0.0004335454334033,0.0097205521168437
2023-03-01T00:53:00.000000000Z,0.0059651163672229,0.0175638073630989
2023-03-01T00:54:00.000000000Z,0.0024221935116882,0.0053152658199989
2023-03-01T00:55:00.000000000Z,0.0028927688064079,0.0158085668611679
2023-03-01T00:56:00.000000000Z,0.0016269417525835,0.0197089179077251
2023-03-01T00:57:00.000000000Z,0.0025981198739165,0.0238582895825864
2023-03-01T00:58:00.000000000Z,0.0009374771609483,0.0223671396306739
2023-03-01T00:59:00.000000000Z,0.0004329421340358,0.019124414590117
2023-03-01T01:00:00.000000000Z,0.0009383019165468,0.0234584462366882
2023-03-01T01:01:00.000000000Z,0.0024876010935013,0.0197254057150358
2023-03-01T01:02:00.000000000Z,0.0018741944834095,0.0196108272391475
2023-03-01T01:03:00.000000000Z,0.0004325886512735,0.0187119474781472
2023-03-01T01:04:00.000000000Z,0.0005407114677708,0.0161504154475915
2023-03-01T01:05:00.000000000Z,0.0004326263976709,0.0154337431039222
2023-03-01T01:06:00.000000000Z,0.0004325459084805,0.0142028714209125
2023-03-01T01:07:00.000000000Z,0.0007205432914405,0.0127181279287964
2023-03-01T01:08:00.000000000Z,0.0028813880222075,0.0125365553869871
2023-03-01T01:09:00.000000000Z,0.0030260264703769,0.0152791951792546
2023-03-01T01:10:00.000000000Z,0.000648313346629,0.0112431755324991
2023-03-01T01:11:00.000000000Z,0.0014042050584334,0.0007923459642461
2023-03-01T01:12:00.000000000Z,0.0012599933822756,0.0004321848022151
2023-03-01T01:13:00.000000000Z,0.0017272144087338,0.0004321848022151
2023-03-01T01:14:00.000000000Z,0.0009810825095056,0.0041022255470239
2023-03-01T01:15:00.000000000Z,0.0004316664772454,0.0090322719249479
2023-03-01T01:16:00.000000000Z,0.0004316680300119,0.0130650246230699
2023-03-01T01:17:00.000000000Z,0.0009359345139043,0.0168153635980375
2023-03-01T01:18:00.000000000Z,0.0004319179057748,0.013855668531245
2023-03-01T01:19:00.000000000Z,0.0020875183240076,0.0167397204075746
2023-03-01T01:20:00.000000000Z,0.000467972286334,0.0171040488949471
2023-03-01T01:21:00.000000000Z,0.0004320064973892,0.0143657188521371
2023-03-01T01:22:00.000000000Z,0.0004320911272212,0.0154024717477406
2023-03-01T01:23:00.000000000Z,0.0004320108551407,0.0122773558062939
2023-03-01T01:24:00.000000000Z,0.000540001045456,0.0132143843005161
2023-03-01T01:25:00.000000000Z,0.000432001520656,0.0112009199516403
2023-03-01T01:26:00.000000000Z,0.0004320036979453,0.0157730576074584
2023-03-01T01:27:00.000000000Z,0.0004319536259869,0.0154465802147823
2023-03-01T01:28:00.000000000Z,0.0005040926678839,0.0064828489282735
2023-03-01T01:29:00.000000000Z,0.0004320922085804,0.0031333444860498
2023-03-01T01:30:00.000000000Z,0.0019606582896193,0.0004317488540128
2023-03-01T01:31:00.000000000Z,0.0006466170700522,0.0004315339088651
2023-03-01T01:32:00.000000000Z,0.0004310383595408,0.0075796010612049
2023-03-01T01:33:00.000000000Z,0.0015420302291298,0.0089670240248814
2023-03-01T01:34:00.000000000Z,0.0032972002791505,0.0051982565214462
2023-03-01T01:35:00.000000000Z,0.0034055201757325,0.0031543119856509
2023-03-01T01:36:00.000000000Z,0.0004304960534415,0.023683720228992
2023-03-01T01:37:00.000000000Z,0.000430497288937,0.0211703281647964
2023-03-01T01:38:00.000000000Z,0.0013994588309365,0.0206725585913339
2023-03-01T01:39:00.000000000Z,0.0047747599901002,0.0211004907552434
2023-03-01T01:40:00.000000000Z,0.0004303258076233,0.0181905396019496
2023-03-01T01:41:00.000000000Z,0.000861055897289,0.0183363961322816
2023-03-01T01:42:00.000000000Z,0.0008968531580091,0.0184792674396481
2023-03-01T01:43:00.000000000Z,0.0004305393007457,0.0180147036626891
2023-03-01T01:44:00.000000000Z,0.000573868443623,0.0202680049959087
2023-03-01T01:45:00.000000000Z,0.0004302608169794,0.020624059805906
2023-03-01T01:46:00.000000000Z,0.0004302569637302,0.0187582044073136
2023-03-01T01:47:00.000000000Z,0.0006451955157635,0.0192880126565915
2023-03-01T01:48:00.000000000Z,0.000586542303032,0.0195753129232088
2023-03-01T01:49:00.000000000Z,0.0004301274144938,0.0167033699880562
2023-03-01T01:50:00.000000000Z,0.0004301264894426,0.0207546440662197
2023-03-01T01:51:00.000000000Z,0.0004300280255057,0.0182061105033851
2023-03-01T01:52:00.000000000Z,0.0022209560683092,0.0104618119829904
2023-03-01T01:53:00.000000000Z,0.0020394988219296,0.025811114952583
2023-03-01T01:54:00.000000000Z,0.000429664318149,0.0189124197214829
2023-03-01T01:55:00.000000000Z,0.0004298630624741,0.0113207406779454
2023-03-01T01:56:00.000000000Z,0.0004297757215334,0.0070580377636836
2023-03-01T01:57:00.000000000Z,0.000430043763735,0.0005733498565742
2023-03-01T01:58:00.000000000Z,0.0008599962945742,0.0004300141259577
2023-03-01T01:59:00.000000000Z,0.0004299913383111,0.0004300141259577
2023-03-01T02:00:00.000000000Z,0.0004300622084922,0.0053388496365129
2023-03-01T02:01:00.000000000Z,0.0004299050669597,0.0108192917639493
2023-03-01T02:02:00.000000000Z,0.0004298719447255,0.0112953068802954
2023-03-01T02:03:00.000000000Z,0.0004299198563575,0.0004300048805491
2023-03-01T02:04:00.000000000Z,0.0008244844735816,0.0004300048805491
2023-03-01T02:05:00.000000000Z,0.0004301516773656,0.0004300048805491
2023-03-01T02:06:00.000000000Z,0.0004301540883644,0.0004300048805491
2023-03-01T02:07:00.000000000Z,0.0004301547051334,0.0004300048805491
2023-03-01T02:08:00.000000000Z,0.0004301547051334,0.0004300048805491
2023-03-01T02:09:00.000000000Z,0.0005376927646435,0.0004300048805491
2023-03-01T02:10:00.000000000Z,0.0004659922961524,0.0004300048805491
2023-03-01T02:11:00.000000000Z,0.000430063007482,0.0006448608508149
2023-03-01T02:12:00.000000000Z,0.0024715090470372,0.0035104547178494
2023-03-01T02:13:00.000000000Z,0.0004656297725276,0.0046511058222088
2023-03-01T02:14:00.000000000Z,0.0004298126661432,0.0015407080004176
2023-03-01T02:15:00.000000000Z,0.0004298143457107,0.0080591618128327
2023-03-01T02:16:00.000000000Z,0.0004298108187618,0.0116757607189068
2023-03-01T02:17:00.000000000Z,0.00469020748902,0.0087890209463279
2023-03-01T02:18:00.000000000Z,0.0020761689303372,0.0064439416567803
2023-03-01T02:19:00.000000000Z,0.0029672230022218,0.0101296037104491
2023-03-01T02:20:00.000000000Z,0.0016817853072503,0.0113801138938362
2023-03-01T02:21:00.000000000Z,0.0011807866305081,0.0127044383623883
2023-03-01T02:22:00.000000000Z,0.0006245483765958,0.0134708191348032
2023-03-01T02:23:00.000000000Z,0.0004295923431115,0.015401702551871
2023-03-01T02:24:00.000000000Z,0.0004297726582669,0.0030457130568131
2023-03-01T02:25:00.000000000Z,0.0004300346213662,0.0027751258828462
2023-03-01T02:26:00.000000000Z,0.0004300344672562,0.0122527993980965
2023-03-01T02:27:00.000000000Z,0.0005078314804782,0.0142534485972243
2023-03-01T02:28:00.000000000Z,0.000608822621244,0.0135392304770995
2023-03-01T02:29:00.000000000Z,0.0015052531751469,0.0060899938388432
2023-03-01T02:30:00.000000000Z,0.0004692174613009,0.0004300048805491
2023-03-01T02:31:00.000000000Z,0.0004301140017255,0.0004300057210408
2023-03-01T02:32:00.000000000Z,0.0004301140017255,0.0004300141259577
2023-03-01T02:33:00.000000000Z,0.0004301050606052,0.0019544254442736
2023-03-01T02:34:00.000000000Z,0.001612115048783,0.0016839141762722
2023-03-01T02:35:00.000000000Z,0.0004296248112757,0.0073747504736778
2023-03-01T02:36:00.000000000Z,0.0005010864653531,0.0090180974837645
2023-03-01T02:37:00.000000000Z,0.000858533835747,0.0080400669006466
2023-03-01T02:38:00.000000000Z,0.0004292597772838,0.0100192060691049
2023-03-01T02:39:00.000000000Z,0.0018254226781959,0.0142823447806873
2023-03-01T02:40:00.000000000Z,0.0006442763926026,0.0138870169499843
2023-03-01T02:41:00.000000000Z,0.0004295026824188,0.0134207047646627
2023-03-01T02:42:00.000000000Z,0.0004295025286898,0.0095233542772242
2023-03-01T02:43:00.000000000Z,0.0007153439814572,0.0095494371130141
2023-03-01T02:44:00.000000000Z,0.0006435304088388,0.0138755839707356
2023-03-01T02:45:00.000000000Z,0.0004290278835969,0.0153743207853189
2023-03-01T02:46:00.000000000Z,0.0007150370650951,0.0141594626990869
2023-03-01T02:47:00.000000000Z,0.000965660718262,0.0135561445272881
2023-03-01T02:48:00.000000000Z,0.0008584208337125,0.0125917528417003
2023-03-01T02:49:00.000000000Z,0.0025755388627646,0.0129148067255577
2023-03-01T02:50:00.000000000Z,0.0020029504268669,0.0150596241702172
2023-03-01T02:51:00.000000000Z,0.001859541412385,0.0145217295282987
2023-03-01T02:52:00.000000000Z,0.000429117635026,0.0178479388395017
2023-03-01T02:53:00.000000000Z,0.0007150600908181,0.0164143074946014
2023-03-01T02:54:00.000000000Z,0.0004289461436606,0.013764391741507
2023-03-01T02:55:00.000000000Z,0.0004289461436606,0.0112627934572385
2023-03-01T02:56:00.000000000Z,0.0004289461436606,0.0133722627685282
2023-03-01T02:57:00.000000000Z,0.0004289461436606,0.0135709190457405
2023-03-01T02:58:00.000000000Z,0.0035019069445548,0.0088630386109457
2023-03-01T02:59:00.000000000Z,0.0004286113685363,0.005358347436351
2023-03-01T03:00:00.000000000Z,0.0004643000855012,0.0134318304871505
2023-03-01T03:01:00.000000000Z,0.0004287199500482,0.014545477161802
2023-03-01T03:02:00.000000000Z,0.000714621332178,0.0127586721968769
2023-03-01T03:03:00.000000000Z,0.000428827809399,0.0129749264736752
2023-03-01T03:04:00.000000000Z,0.0018582678296052,0.0147945752237384
2023-03-01T03:05:00.000000000Z,0.0004287254634995,0.0146461016840835
2023-03-01T03:06:00.000000000Z,0.0013922653491266,0.0029644498676502
2023-03-01T03:07:00.000000000Z,0.003602882745425,0.0022839429833271
2023-03-01T03:08:00.000000000Z,0.0041760027340998,0.0136676405689014
2023-03-01T03:09:00.000000000Z,0.0057124620251346,0.011500686760846
2023-03-01T03:10:00.000000000Z,0.0007501326746824,0.0071802369062999
2023-03-01T03:11:00.000000000Z,0.0010720503643912,0.0004287236254522
2023-03-01T03:12:00.000000000Z,0.0008573680748624,0.0076090266791297
2023-03-01T03:13:00.000000000Z,0.0019621533204959,0.0067225667695967
2023-03-01T03:14:00.000000000Z,0.0065073947704037,0.0032382821907693
2023-03-01T03:15:00.000000000Z,0.0027358551967203,0.0027133100510173
2023-03-01T03:16:00.000000000Z,0.0057855579781325,0.0120045969084431
2023-03-01T03:17:00.000000000Z,0.0050751743373205,0.0067105339059158
2023-03-01T03:18:00.000000000Z,0.0010286371212143,0.0022362959959638
2023-03-01T03:19:00.000000000Z,0.0134164811968893,0.0266526996728635
2023-03-01T03:20:00.000000000Z,0.0058662505890097,0.0227931357253669
2023-03-01T03:21:00.000000000Z,0.0046942386417495,0.0304185795787754
2023-03-01T03:22:00.000000000Z,0.0024555276620481,0.0248189882372509
2023-03-01T03:23:00.000000000Z,0.0010670570685935,0.0201678372548335
2023-03-01T03:24:00.000000000Z,0.004976745604717,0.0154311774306527
2023-03-01T03:25:00.000000000Z,0.0011248536782029,0.0188075098496398
2023-03-01T03:26:00.000000000Z,0.004403869309493,0.0229162376588754
2023-03-01T03:27:00.000000000Z,0.00223806138501,0.0249772655396766
2023-03-01T03:28:00.000000000Z,0.0018830020259071,0.0239866214540286
2023-03-01T03:29:00.000000000Z,0.0035211974241353,0.0256551794144619
2023-03-01T03:30:00.000000000Z,0.0032341981781108,0.0201963753316138
2023-03-01T03:31:00.000000000Z,0.0004263801392069,0.0199667561646848
2023-03-01T03:32:00.000000000Z,0.0024499400149517,0.0193870517399703
2023-03-01T03:33:00.000000000Z,0.0020243754013181,0.0166190166757442
2023-03-01T03:34:00.000000000Z,0.0019532870325576,0.0199256363616441
2023-03-01T03:35:00.000000000Z,0.003194465121954,0.0097279741309252
2023-03-01T03:36:00.000000000Z,0.0004257937327358,0.0004259388224007
2023-03-01T03:37:00.000000000Z,0.0004257937327358,0.0004259388224007
2023-03-01T03:38:00.000000000Z,0.0027689428170092,0.0109944577199659
2023-03-01T03:39:00.000000000Z,0.0006392393527227,0.0191086090983108
2023-03-01T03:40:00.000000000Z,0.0008883486447294,0.0186925086273829
2023-03-01T03:41:00.000000000Z,0.0031613556999177,0.0188985089428663
2023-03-01T03:42:00.000000000Z,0.0018820048716734,0.01754987560429
2023-03-01T03:43:00.000000000Z,0.0016332063322209,0.0138822491114937
2023-03-01T03:44:00.000000000Z,0.0025549047352428,0.0072053382987691
2023-03-01T03:45:00.000000000Z,0.0009227055801055,0.014270631386173
2023-03-01T03:46:00.000000000Z,0.0004261384930156,0.0148036222311488
2023-03-01T03:47:00.000000000Z,0.0018114244101847,0.0149201456924402
2023-03-01T03:48:00.000000000Z,0.0004262312666901,0.0115447378541574
2023-03-01T03:49:00.000000000Z,0.0018843644477683,0.0181045359082579
2023-03-01T03:50:00.000000000Z,0.0008179568202126,0.014902030412117
2023-03-01T03:51:00.000000000Z,0.0029876514139069,0.017571777667214
2023-03-01T03:52:00.000000000Z,0.0007469594945684,0.01567662352462
2023-03-01T03:53:00.000000000Z,0.0004269808164295,0.0185404987403902
2023-03-01T03:54:00.000000000Z,0.0004270300052611,0.0154407811625889
2023-03-01T03:55:00.000000000Z,0.0011382379864777,0.0142288985312271
2023-03-01T03:56:00.000000000Z,0.0004267713679027,0.016040131239485
2023-03-01T03:57:00.000000000Z,0.0004267713679027,0.0150076655332638
2023-03-01T03:58:00.000000000Z,0.0004267713679027,0.0178454675045524
2023-03-01T03:59:00.000000000Z,0.0042652843748071,0.0186619239277539
2023-03-01T04:00:00.000000000Z,0.0007817920805631,0.0151041256014061
2023-03-01T04:01:00.000000000Z,0.0006395824812738,0.0131468371917352
2023-03-01T04:02:00.000000000Z,0.0022030151315877,0.0117273987117652
2023-03-01T04:03:00.000000000Z,0.001884375505164,0.0156803974557759
2023-03-01T04:04:00.000000000Z,0.0010667372136463,0.0146500431727151
2023-03-01T04:05:00.000000000Z,0.0004266894234297,0.0170674758900074
2023-03-01T04:06:00.000000000Z,0.0007111112631365,0.0151818909493904
2023-03-01T04:07:00.000000000Z,0.0004266730383266,0.0160700380474542
2023-03-01T04:08:00.000000000Z,0.0004266736451648,0.0158567390217193
2023-03-01T04:09:00.000000000Z,0.000426678499893,0.0147407033043712
2023-03-01T04:10:00.000000000Z,0.0004977911280715,0.0151820397379968
2023-03-01T04:11:00.000000000Z,0.0006044662148691,0.0136539841939112
2023-03-01T04:12:00.000000000Z,0.0004266841133922,0.0151831264411454
2023-03-01T04:13:00.000000000Z,0.0004266860856893,0.0165701521245364
2023-03-01T04:14:00.000000000Z,0.0004266894234297,0.0156838180354542
2023-03-01T04:15:00.000000000Z,0.0004266798653623,0.0169934943526611
2023-03-01T04:16:00.000000000Z,0.0004264665630153,0.0158466238960053
2023-03-01T04:17:00.000000000Z,0.0012429440337952,0.0168333768720117
2023-03-01T04:18:00.000000000Z,0.0019180014276748,0.0138908623911275
2023-03-01T04:19:00.000000000Z,0.0009597189020097,0.0070027739046779
2023-03-01T04:20:00.000000000Z,0.0029494156876569,0.0114424729397686
2023-03-01T04:21:00.000000000Z,0.0008169075561848,0.0163001323568429
2023-03-01T04:22:00.000000000Z,0.0004261058134845,0.015123268861421
2023-03-01T04:23:00.000000000Z,0.0019527780978059,0.0188183972615454
2023-03-01T04:24:00.000000000Z,0.0059300627478371,0.019369742379344
2023-03-01T04:25:00.000000000Z,0.0050427875076998,0.0147027019835483
2023-03-01T04:26:00.000000000Z,0.0015982984066679,0.0158386198694696
2023-03-01T04:27:00.000000000Z,0.0009231918940773,0.0156578121667645
2023-03-01T04:28:00.000000000Z,0.000426006114731,0.0161855026974647
2023-03-01T04:29:00.000000000Z,0.0008519246744704,0.0163438769765772
2023-03-01T04:30:00.000000000Z,0.0010648907716056,0.0170716153745754
2023-03-01T04:31:00.000000000Z,0.0092585284461305,0.0056424218402042
2023-03-01T04:32:00.000000000Z,0.0042225468446014,0.017778650948925
2023-03-01T04:33:00.000000000Z,0.0009935586015283,0.0168921413802435
2023-03-01T04:34:00.000000000Z,0.0006195765726898,0.0107914676602082
2023-03-01T04:35:00.000000000Z,0.001880642479701,0.0135492498686935
2023-03-01T04:36:00.000000000Z,0.0004257792292211,0.005003277620661
2023-03-01T04:37:00.000000000Z,0.0020203612502581,0.0058498905273447
2023-03-01T04:38:00.000000000Z,0.0058478875203554,0.0049279031554344
2023-03-01T04:39:00.000000000Z,0.0060943224959535,0.0067715466451829
2023-03-01T04:40:00.000000000Z,0.0075835216121517,0.0056360272045475
2023-03-01T04:41:00.000000000Z,0.0018073546706777,0.0118019454952945
2023-03-01T04:42:00.000000000Z,0.0034726674270723,0.0064859058160017
2023-03-01T04:43:00.000000000Z,0.0055628954204581,0.012795970468062
2023-03-01T04:44:00.000000000Z,0.0034046631545401,0.0175893130319743
2023-03-01T04:45:00.000000000Z,0.0084715080465902,0.0080111754580776
2023-03-01T04:46:00.000000000Z,0.007784909951027,0.0052881865353847
2023-03-01T04:47:00.000000000Z,0.0027588640729683,0.0046342469162778
2023-03-01T04:48:00.000000000Z,0.0050550710265154,0.0020158822350527
2023-03-01T04:49:00.000000000Z,0.0079665950727867,0.025448152376705
2023-03-01T04:50:00.000000000Z,0.0086497854303342,0.0131403903895504
2023-03-01T04:51:00.000000000Z,0.0145688411199673,0.0143822542370691
2023-03-01T04:52:00.000000000Z,0.0173749892580606,0.0329078072590547
2023-03-01T04:53:00.000000000Z,0.005572494723503,0.0329084429791913
2023-03-01T04:54:00.000000000Z,0.0033973125719886,0.023332702105763
2023-03-01T04:55:00.000000000Z,0.0099719250409896,0.013925083436572
2023-03-01T04:56:00.000000000Z,0.0062687536717086,0.0298463409992298
2023-03-01T04:57:00.000000000Z,0.0044510876448959,0.0309486911982921
2023-03-01T04:58:00.000000000Z,0.0040275070866029,0.0337190167310761
2023-03-01T04:59:00.000000000Z,0.0045182900007902,0.0279123404964109
2023-03-01T05:00:00.000000000Z,0.0091356488147397,0.026808706137155
2023-03-01T05:01:00.000000000Z,0.0045204456008679,0.0207080510703785
2023-03-01T05:02:00.000000000Z,0.0127864484295075,0.0236434127377588
2023-03-01T05:03:00.000000000Z,0.0025933563899501,0.0200052044947543
2023-03-01T05:04:00.000000000Z,0.0037530302103175,0.0103810798399325
2023-03-01T05:05:00.000000000Z,0.0045549681436574,0.0037848688601174
2023-03-01T05:06:00.000000000Z,0.0017166796811145,0.0004204869659491
2023-03-01T05:07:00.000000000Z,0.006376764625782,0.0009811518724381
2023-03-01T05:08:00.000000000Z,0.0011213376259395,0.0011213224457845
2023-03-01T05:09:00.000000000Z,0.001401626467897,0.002032358679475
2023-03-01T05:10:00.000000000Z,0.0008761514155436,0.0062020074208549
2023-03-01T05:11:00.000000000Z,0.0009813405118587,0.0022426052561349
2023-03-01T05:12:00.000000000Z,0.0026647882033359,0.0011567697128801
2023-03-01T05:13:00.000000000Z,0.0029464700929526,0.0042445254266056
2023-03-01T05:14:00.000000000Z,0.0047033781886462,0.0193390470602744
2023-03-01T05:15:00.000000000Z,0.0035108247177656,0.0146669383202093
2023-03-01T05:16:00.000000000Z,0.0004210535180012,0.0151538110569732
2023-03-01T05:17:00.000000000Z,0.0015800789201699,0.0154092337910104
2023-03-01T05:18:00.000000000Z,0.0027399578936456,0.0179527018784177
2023-03-01T05:19:00.000000000Z,0.0008436085537403,0.0177899495194504
2023-03-01T05:20:00.000000000Z,0.0009494008555654,0.0168779301077495
2023-03-01T05:21:00.000000000Z,0.0004221162470097,0.0094264483911134
2023-03-01T05:22:00.000000000Z,0.0027467450710161,0.0061981532154484
2023-03-01T05:23:00.000000000Z,0.000633814275969,0.0077446454247832
2023-03-01T05:24:00.000000000Z,0.0016549545899217,0.0183787067781519
2023-03-01T05:25:00.000000000Z,0.0070945652089332,0.0162937411643892
2023-03-01T05:26:00.000000000Z,0.0028142347571002,0.0226979683698721
2023-03-01T05:27:00.000000000Z,0.0071819774353383,0.0167240534280909
2023-03-01T05:28:00.000000000Z,0.0059490722882317,0.0178844941392674
2023-03-01T05:29:00.000000000Z,0.0060180752030383,0.0194951101596594
2023-03-01T05:30:00.000000000Z,0.0019342381512058,0.0187112676225989
2023-03-01T05:31:00.000000000Z,0.0030597588508203,0.0173415956872374
2023-03-01T05:32:00.000000000Z,0.0004221965620626,0.0185797938399648
2023-03-01T05:33:00.000000000Z,0.0013818740689583,0.0148494039588988
2023-03-01T05:34:00.000000000Z,0.0072867109347517,0.0170385681072561
2023-03-01T05:35:00.000000000Z,0.0035215157379452,0.0148954177413013
2023-03-01T05:36:00.000000000Z,0.0042940968300146,0.0187228941047405
2023-03-01T05:37:00.000000000Z,0.0058759331324741,0.0231900169388772
2023-03-01T05:38:00.000000000Z,0.0023572132524511,0.0197332897548685
2023-03-01T05:39:00.000000000Z,0.0004219988067658,0.0184931675974578
2023-03-01T05:40:00.000000000Z,0.0012650803144738,0.0198564397592331
2023-03-01T05:41:00.000000000Z,0.0004216198211848,0.0166939810165576
2023-03-01T05:42:00.000000000Z,0.0004216390809841,0.0165195764320931
2023-03-01T05:43:00.000000000Z,0.0073917622449692,0.0160787368807832
2023-03-01T05:44:00.000000000Z,0.0051393598027938,0.019113444983048
2023-03-01T05:45:00.000000000Z,0.0056294616623782,0.0205836600523353
2023-03-01T05:46:00.000000000Z,0.0044014896333599,0.0179557226672421
2023-03-01T05:47:00.000000000Z,0.0050349265020699,0.0180615318063015
2023-03-01T05:48:00.000000000Z,0.0074293933604824,0.0176408011561013
2023-03-01T05:49:00.000000000Z,0.0082382396453324,0.0193966880429259
2023-03-01T05:50:00.000000000Z,0.0069331930335925,0.0175953712826483
2023-03-01T05:51:00.000000000Z,0.0008794882434418,0.0183970385415098
2023-03-01T05:52:00.000000000Z,0.0004221346320156,0.0174815755840615
2023-03-01T05:53:00.000000000Z,0.004185610101269,0.0169163380883957
2023-03-01T05:54:00.000000000Z,0.0022155114946181,0.0053810528197884
2023-03-01T05:55:00.000000000Z,0.0005628253916185,0.0129130923627525
2023-03-01T05:56:00.000000000Z,0.0020400757446354,0.017203969216852
2023-03-01T05:57:00.000000000Z,0.0016175304396627,0.0178977585968586
2023-03-01T05:58:00.000000000Z,0.0004219418184365,0.0165281289665031
2023-03-01T05:59:00.000000000Z,0.0004219418184365,0.0158980978825917
2023-03-01T06:00:00.000000000Z,0.0004219418184365,0.0156095619725187
2023-03-01T06:01:00.000000000Z,0.0011249309232036,0.0160320484359344
2023-03-01T06:02:00.000000000Z,0.0031310267386494,0.0147049296999645
2023-03-01T06:03:00.000000000Z,0.0082684976017581,0.0175926950000682
2023-03-01T06:04:00.000000000Z,0.0053135068973407,0.0162930448125356
2023-03-01T06:05:00.000000000Z,0.0014429961740372,0.0175953841550993
2023-03-01T06:06:00.000000000Z,0.0060192201173193,0.0152422430900629
2023-03-01T06:07:00.000000000Z,0.0025334169158695,0.0151297667518631
2023-03-01T06:08:00.000000000Z,0.0019000639854135,0.0147025156303051
2023-03-01T06:09:00.000000000Z,0.0042590663752352,0.0157328990451182
2023-03-01T06:10:00.000000000Z,0.0008797128543265,0.0168516136224646
2023-03-01T06:11:00.000000000Z,0.004253310143842,0.0183133367552848
2023-03-01T06:12:00.000000000Z,0.005974345706228,0.0165999899985416
2023-03-01T06:13:00.000000000Z,0.003827794156899,0.0209270512148846
2023-03-01T06:14:00.000000000Z,0.0075150926356505,0.0194602787453128
2023-03-01T06:15:00.000000000Z,0.002812849083004,0.017543237483732
2023-03-01T06:16:00.000000000Z,0.0019409172555983,0.0210223134187059
2023-03-01T06:17:00.000000000Z,0.0017253054624176,0.0187310724233603
