timestamp,open,high,low,close,volume,count
1677842100,22337.1,22344.1,22337.1,22344.1,0.08891013,4
1677842160,22341.5,22341.6,22341.5,22341.6,0.08138,2
1677842220,22338.6,22338.6,22337.2,22337.5,0.14776,6
1677842280,22335.8,22336,22335.8,22336,0.067392,2
1677842340,22336.4,22337.8,22336.4,22336.8,0.06873336,3
1677842400,22331.9,22332.8,22330.3,22332.8,0.81757074,5
1677842460,22332.3,22332.4,22332.3,22332.4,0.13243457,2
1677842520,22325.9,22339.5,22325.9,22339.5,0.10692126,3
1677842580,22344.7,22350.3,22344.7,22350.3,0.1152909,4
1677842640,22349.8,22350.9,22349.8,22350.9,0.16821985,5
1677842700,22330.7,22337.2,22330.7,22337.2,0.10488,3
1677842760,22336.7,22336.8,22336.7,22336.8,0.106272,2
1677842820,22344.7,22344.7,22344.7,22344.7,0.00895067,1
1677842880,22344.5,22344.5,22337.6,22337.6,0.43839435,7
1677843000,22342.2,22342.2,22342.2,22342.2,0.00028802,1
1677843060,22334,22336.7,22334,22336.7,0.39747,4
1677843120,22341.7,22341.7,22341.7,22341.7,0.02,1
1677843240,22341.3,22342.7,22341.3,22342.7,0.00195517,2
1677843360,22344.6,22344.6,22344.5,22344.5,0.09173,2
1677843420,22356.6,22356.6,22355.8,22355.8,0.00598395,2
1677843480,22362.7,22364,22362.7,22363.6,0.54888832,5
1677843660,22357.4,22357.4,22341,22341,0.04891541,6
1677843720,22341.1,22343,22341.1,22342.3,0.26925825,5
1677843780,22341.7,22341.7,22341.7,22341.7,0.00287964,1
1677843960,22341.6,22341.7,22341.6,22341.7,0.50357193,3
1677844020,22341.7,22341.7,22341.7,22341.7,0.09074682,4
1677844080,22341.7,22341.7,22341.7,22341.7,0.00995186,2
1677844200,22341.7,22341.7,22341.7,22341.7,0.2719356,3
1677844320,22341.7,22341.7,22341.7,22341.7,0.00042708,1
1677844440,22355.4,22355.4,22355.4,22355.4,0.01167373,1
1677844500,22352.9,22352.9,22352.9,22352.9,0.0021072,1
1677844560,22352.3,22353.5,22340.6,22353.5,0.02190888,5
1677844620,22351.3,22352.4,22351.3,22352.4,0.11867508,3
1677844680,22353.2,22353.2,22353.2,22353.2,0.00022839,1
1677844860,22352.2,22352.6,22352.2,22352.6,0.32145,3
1677844980,22356.8,22356.8,22356.8,22356.8,0.0478125,1
1677845040,22348.4,22348.4,22348.4,22348.4,0.00064004,1
1677845220,22358.6,22358.6,22357.5,22357.5,0.01798,3
1677845340,22359,22365.7,22350.3,22364.3,8.03854655,22
1677845460,22359.1,22361.8,22358.7,22360.7,0.56545282,9
1677845700,22348.7,22350.1,22348.7,22350.1,1,3
1677845820,22345.8,22345.8,22344.3,22344.3,0.18649234,4
1677845880,22350,22350,22343.7,22348.4,0.51460435,5
1677845940,22346.7,22347,22346.2,22347,0.05078762,3
1677846000,22343.3,22343.3,22343.3,22343.3,0.00924742,1
1677846060,22340.3,22340.3,22340.3,22340.3,0.00023827,1
1677846180,22338.2,22338.2,22338.2,22338.2,0.02171847,1
1677846240,22335.4,22337.1,22335.4,22337.1,0.00854126,2
1677846300,22337.8,22337.8,22337.7,22337.7,0.49754033,2
1677846360,22334.8,22334.8,22331.1,22331.1,1.15710633,21
1677846600,22346.5,22346.5,22337.8,22337.8,0.17,5
1677846660,22342.3,22342.3,22336.6,22336.6,0.02402509,3
1677846720,22331.1,22331.1,22331.1,22331.1,0.00447815,1
