1672531200,16535.97,16535.97,16522.66,16522.66,0.01429883,2
1672531740,16513.41,16513.41,16513.41,16513.41,0.00039585,1
1672531920,16521.06,16521.06,16521.06,16521.06,0.0001,1
1672532040,16513.4,16513.4,16513.4,16513.4,0.0001,1
1672532100,16514.99,16514.99,16514.99,16514.99,0.00020675,1
1672532220,16505.63,16505.63,16505.54,16505.54,0.08117359,3
1672532400,16522.87,16527.75,16522.87,16527.75,0.00057251,2
1672532460,16527.75,16527.75,16527.75,16527.75,0.00012081,1
1672532640,16524.6,16524.6,16524.6,16524.6,0.05976,2
1672532760,16526.51,16526.51,16526.51,16526.51,0.00161888,1
1672532820,16527.41,16534.95,16527.41,16534.95,0.00064022,2
1672532880,16528.85,16535.91,16528.85,16535.91,0.00089983,2
1672532940,16536.9,16536.9,16536.9,16536.9,0.00046729,1
1672533180,16518.97,16518.97,16518.97,16518.97,0.00011428,1
1672533300,16509.75,16509.75,16509.75,16509.75,0.00017947,1
1672533360,16512.85,16512.85,16512.85,16512.85,0.00016408,1
1672533420,16507.93,16508.25,16507.93,16508.25,0.00022349,2
1672533600,16519.29,16519.29,16519.29,16519.29,0.001211,1
1672533660,16519.01,16519.01,16512.17,16512.17,0.1004406,2
1672533960,16511.33,16511.33,16511.33,16511.33,0.0001,1
1672534380,16524.55,16524.56,16524.55,16524.56,0.03040705,2
1672535040,16525.53,16525.53,16525.53,16525.53,0.00012615,1
1672535520,16525.58,16525.58,16525.0,16525.0,0.61333564,4
1672535640,16525.0,16525.0,16525.0,16525.0,0.00598554,1
1672535700,16525.0,16525.0,16525.0,16525.0,0.00010545,1
1672535820,16520.2,16520.2,16520.2,16520.2,0.01815444,1
1672536000,16525.0,16525.0,16525.0,16525.0,0.0001,1
1672536180,16520.01,16520.01,16520.01,16520.01,0.0003353,1
1672536240,16524.62,16524.62,16524.62,16524.62,0.00598567,1
1672536360,16524.97,16524.97,16524.97,16524.97,0.00037458,1
1672536600,16520.09,16520.09,16520.0,16520.0,0.4,3
1672536780,16520.01,16520.01,16520.01,16520.01,0.00010598,1
1672536900,16525.54,16525.55,16525.54,16525.55,0.00596181,2
1672537200,16527.61,16527.61,16527.61,16527.61,0.00121,1
1672537440,16532.92,16532.93,16532.92,16532.93,0.06048483,2
1672537500,16533.43,16533.43,16533.43,16533.43,0.00030242,1
1672537560,16526.27,16526.27,16526.26,16526.26,0.6,2
1672537980,16529.83,16529.83,16529.83,16529.83,0.00017632,1
1672538100,16537.35,16537.35,16537.35,16537.35,0.0001,1
1672538760,16533.72,16533.72,16533.72,16533.72,0.00032125,1
1672539120,16533.29,16533.37,16533.29,16533.37,0.05138576,3
1672539180,16526.1,16526.1,16526.1,16526.1,0.00883236,1
1672539420,16543.78,16543.78,16543.78,16543.78,0.36887,1
1672540020,16539.26,16543.07,16539.26,16542.5,0.45292038,4
1672540200,16545.44,16545.44,16544.92,16544.93,0.10033912,3
1672540380,16541.88,16541.88,16541.88,16541.88,0.00011355,1
1672540800,16545.25,16545.25,16545.25,16545.25,0.001209,1
1672541460,16538.38,16538.38,16533.21,16533.21,0.00052707,2
1672541580,16530.58,16541.97,16530.58,16541.97,0.00135812,2
1672542000,16536.64,16536.64,16536.64,16536.64,0.00096729,2
1672542240,16527.66,16527.66,16527.66,16527.66,0.0001,1
1672542300,16525.68,16525.68,16525.68,16525.68,0.00039572,1
1672542480,16520.06,16520.06,16514.56,16514.56,0.24398465,5
1672542960,16519.68,16519.68,16519.68,16519.68,0.00022284,1
1672543200,16514.25,16514.25,16514.25,16514.25,0.00067751,1
1672543320,16513.47,16513.47,16513.47,16513.47,0.0001,1
1672543440,16513.71,16513.71,16513.71,16513.71,0.00030474,1
1672543980,16517.23,16517.23,16517.23,16517.23,0.00022642,2
1672544340,16531.36,16531.36,16531.36,16531.36,0.0001,1
1672544400,16530.16,16530.16,16530.16,16530.16,0.00121,1
1672545480,16526.51,16526.51,16526.51,16526.51,0.00119214,1
1672545780,16528.34,16528.35,16528.34,16528.35,0.01573196,2
1672546020,16526.98,16526.98,16526.98,16526.98,0.00047996,1
1672546260,16512.47,16512.47,16512.47,16512.47,0.00016933,1
1672546380,16520.2,16520.2,16520.2,16520.2,0.0001,1
1672546800,16517.9,16517.9,16517.9,16517.9,0.00119759,1
1672547580,16511.2,16511.2,16511.2,16511.2,0.00010605,1
1672547700,16516.65,16516.65,16516.65,16516.65,0.00349717,1
1672547760,16516.65,16516.66,16516.65,16516.66,0.00605449,2
1672547820,16516.56,16516.66,16516.56,16516.65,0.11315221,4
1672548000,16516.65,16516.66,16516.65,16516.66,0.001211,2
1672548480,16516.49,16516.49,16516.49,16516.49,0.0001,1
