open_time,open,high,low,close,volume
2023-03-01 00:57:00+00:00,23076.13,23099.28,23076.13,23092.39,0.073584
2023-03-01 00:58:00+00:00,23103.05,23103.05,23103.05,23103.05,0.02
2023-03-01 00:59:00+00:00,23103.05,23103.05,23103.05,23103.05,0.0
2023-03-01 01:00:00+00:00,23089.31,23089.31,23089.31,23089.31,0.02
2023-03-01 01:01:00+00:00,23114.32,23114.32,23113.36,23114.32,0.011981
2023-03-01 01:02:00+00:00,23116.74,23118.65,23116.74,23118.65,0.020455
2023-03-01 01:03:00+00:00,23114.12,23114.12,23106.45,23109.39,0.216375
2023-03-01 01:04:00+00:00,23116.31,23116.83,23116.31,23116.83,0.04
2023-03-01 01:05:00+00:00,23114.96,23114.96,23114.96,23114.96,0.0255
2023-03-01 01:06:00+00:00,23114.96,23114.96,23114.96,23114.96,0.0
2023-03-01 01:07:00+00:00,23130.7,23130.7,23130.7,23130.7,0.02
2023-03-01 01:08:00+00:00,23134.94,23134.94,23134.94,23134.94,0.02
2023-03-01 01:09:00+00:00,23134.94,23134.94,23134.94,23134.94,0.0
2023-03-01 01:10:00+00:00,23132.58,23134.9,23132.58,23134.9,0.108285
2023-03-01 01:11:00+00:00,23134.9,23134.9,23134.9,23134.9,0.0
2023-03-01 01:12:00+00:00,23145.59,23148.21,23145.59,23148.21,0.046
2023-03-01 01:13:00+00:00,23161.23,23161.23,23161.23,23161.23,0.02
2023-03-01 01:14:00+00:00,23162.46,23162.46,23162.46,23162.46,0.02
2023-03-01 01:15:00+00:00,23155.64,23155.64,23155.64,23155.64,0.02
2023-03-01 01:16:00+00:00,23155.64,23155.64,23155.64,23155.64,0.0
2023-03-01 01:17:00+00:00,23137.58,23137.58,23137.58,23137.58,0.02
2023-03-01 01:18:00+00:00,23137.58,23137.58,23137.58,23137.58,0.0
2023-03-01 01:19:00+00:00,23160.47,23160.47,23159.68,23159.68,0.061819
2023-03-01 01:20:00+00:00,23159.68,23159.68,23159.68,23159.68,0.0
2023-03-01 01:21:00+00:00,23159.68,23159.68,23159.68,23159.68,0.0
2023-03-01 01:22:00+00:00,23145.25,23145.25,23145.25,23145.25,0.108282
2023-03-01 01:23:00+00:00,23150.67,23150.67,23150.67,23150.67,0.022788
2023-03-01 01:24:00+00:00,23146.64,23146.64,23146.64,23146.64,0.0251
2023-03-01 01:25:00+00:00,23146.64,23146.64,23146.64,23146.64,0.0
2023-03-01 01:26:00+00:00,23146.64,23146.64,23146.64,23146.64,0.0
2023-03-01 01:27:00+00:00,23146.64,23146.64,23146.64,23146.64,0.0
2023-03-01 01:28:00+00:00,23146.64,23146.64,23146.64,23146.64,0.0
2023-03-01 01:29:00+00:00,23147.73,23147.73,23147.73,23147.73,0.000789
2023-03-01 01:30:00+00:00,23170.83,23195.2,23170.83,23195.2,0.216992
2023-03-01 01:31:00+00:00,23195.2,23195.2,23195.2,23195.2,0.0
2023-03-01 01:32:00+00:00,23198.75,23206.85,23193.02,23206.85,0.153764
2023-03-01 01:33:00+00:00,23225.55,23240.44,23225.55,23237.91,0.118814
2023-03-01 01:34:00+00:00,23248.81,23255.76,23242.66,23250.25,0.304444
2023-03-01 01:35:00+00:00,23262.7,23262.7,23226.71,23226.71,0.445409
2023-03-01 01:36:00+00:00,23228.0,23228.58,23228.0,23228.58,0.030282
2023-03-01 01:37:00+00:00,23224.79,23226.21,23224.79,23226.21,0.130882
2023-03-01 01:38:00+00:00,23226.21,23226.21,23226.21,23226.21,0.0
2023-03-01 01:39:00+00:00,23233.65,23233.65,23233.65,23233.65,0.107766
2023-03-01 01:40:00+00:00,23226.12,23226.12,23226.12,23226.12,0.00059
2023-03-01 01:41:00+00:00,23224.97,23233.99,23224.97,23233.99,0.0775
2023-03-01 01:42:00+00:00,23233.99,23233.99,23233.99,23233.99,0.0
2023-03-01 01:43:00+00:00,23230.66,23230.66,23211.92,23211.92,0.102861
2023-03-01 01:44:00+00:00,23228.95,23228.95,23228.95,23228.95,0.0254
2023-03-01 01:45:00+00:00,23228.95,23228.95,23228.95,23228.95,0.0
2023-03-01 01:46:00+00:00,23242.24,23243.4,23242.24,23243.4,0.067475
2023-03-01 01:47:00+00:00,23243.4,23243.4,23243.4,23243.4,0.0
2023-03-01 01:48:00+00:00,23241.13,23241.13,23241.13,23241.13,0.02
2023-03-01 01:49:00+00:00,23241.13,23241.13,23241.13,23241.13,0.0
2023-03-01 01:50:00+00:00,23253.44,23253.44,23253.44,23253.44,0.097359
2023-03-01 01:51:00+00:00,23253.44,23253.44,23253.44,23253.44,0.0
2023-03-01 01:52:00+00:00,23253.44,23253.44,23253.44,23253.44,0.0
2023-03-01 01:53:00+00:00,23280.21,23301.22,23276.7,23276.7,0.214597
2023-03-01 01:54:00+00:00,23261.91,23261.91,23257.3,23257.3,0.024637
2023-03-01 01:55:00+00:00,23254.6,23265.92,23253.44,23265.92,0.144107
2023-03-01 01:56:00+00:00,23264.58,23272.36,23264.58,23267.88,0.173811
2023-03-01 01:57:00+00:00,23267.88,23267.88,23267.88,23267.88,0.0
2023-03-01 01:58:00+00:00,23243.84,23243.84,23243.84,23243.84,0.026
2023-03-01 01:59:00+00:00,23252.16,23252.16,23252.16,23252.16,0.02
2023-03-01 02:00:00+00:00,23263.31,23263.31,23263.31,23263.31,0.00088
2023-03-01 02:01:00+00:00,23263.31,23263.31,23263.31,23263.31,0.0
2023-03-01 02:02:00+00:00,23258.54,23258.54,23257.57,23257.57,0.04
2023-03-01 02:03:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0255
2023-03-01 02:04:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:05:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:06:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:07:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:08:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:09:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:10:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:11:00+00:00,23242.93,23242.93,23242.93,23242.93,0.0
2023-03-01 02:12:00+00:00,23261.29,23261.29,23261.29,23261.29,0.02
2023-03-01 02:13:00+00:00,23261.29,23261.29,23261.29,23261.29,0.0
2023-03-01 02:14:00+00:00,23261.29,23261.29,23261.29,23261.29,0.0
2023-03-01 02:15:00+00:00,23261.29,23261.29,23261.29,23261.29,0.0
2023-03-01 02:16:00+00:00,23261.29,23261.29,23261.29,23261.29,0.0
2023-03-01 02:17:00+00:00,23261.29,23261.29,23261.29,23261.29,0.0
2023-03-01 02:18:00+00:00,23280.21,23280.21,23278.21,23278.21,0.117247
2023-03-01 02:19:00+00:00,23278.21,23278.21,23278.21,23278.21,0.0
2023-03-01 02:20:00+00:00,23278.21,23278.21,23278.21,23278.21,0.0
2023-03-01 02:21:00+00:00,23282.6,23282.6,23282.6,23282.6,0.02
2023-03-01 02:22:00+00:00,23282.6,23282.6,23282.6,23282.6,0.0
2023-03-01 02:23:00+00:00,23282.6,23282.6,23282.6,23282.6,0.0
2023-03-01 02:24:00+00:00,23282.6,23282.6,23282.6,23282.6,0.0
2023-03-01 02:25:00+00:00,23254.36,23265.31,23254.36,23265.31,0.004433
2023-03-01 02:26:00+00:00,23265.31,23265.31,23265.31,23265.31,0.0
2023-03-01 02:27:00+00:00,23265.31,23265.31,23265.31,23265.31,0.0
2023-03-01 02:28:00+00:00,23265.31,23265.31,23265.31,23265.31,0.0
2023-03-01 02:29:00+00:00,23253.44,23253.44,23253.44,23253.44,0.097247
2023-03-01 02:30:00+00:00,23253.44,23253.44,23253.44,23253.44,0.0
2023-03-01 02:31:00+00:00,23253.44,23253.44,23253.44,23253.44,0.0
2023-03-01 02:32:00+00:00,23253.44,23253.44,23253.44,23253.44,0.0
2023-03-01 02:33:00+00:00,23252.49,23252.49,23252.49,23252.49,0.014606
2023-03-01 02:34:00+00:00,23254.72,23254.72,23251.8,23251.8,0.1274
2023-03-01 02:35:00+00:00,23280.21,23283.27,23280.21,23283.26,0.137425
2023-03-01 02:36:00+00:00,23277.37,23277.37,23277.37,23277.37,0.0255
2023-03-01 02:37:00+00:00,23277.37,23277.37,23277.37,23277.37,0.0
2023-03-01 02:38:00+00:00,23290.31,23290.31,23290.31,23290.31,0.001073
2023-03-01 02:39:00+00:00,23276.24,23276.24,23276.24,23276.24,0.0255
2023-03-01 02:40:00+00:00,23276.24,23276.24,23276.24,23276.24,0.0
2023-03-01 02:41:00+00:00,23276.24,23276.24,23276.24,23276.24,0.0
2023-03-01 02:42:00+00:00,23294.24,23294.24,23294.24,23294.24,0.02
2023-03-01 02:43:00+00:00,23302.54,23304.24,23302.54,23304.24,0.042429
2023-03-01 02:44:00+00:00,23306.92,23316.19,23306.92,23316.19,0.130153
2023-03-01 02:45:00+00:00,23316.19,23316.19,23316.19,23316.19,0.0
2023-03-01 02:46:00+00:00,23306.37,23306.37,23306.37,23306.37,0.002525
2023-03-01 02:47:00+00:00,23296.65,23296.65,23296.65,23296.65,0.0255
2023-03-01 02:48:00+00:00,23296.65,23296.65,23296.65,23296.65,0.0
2023-03-01 02:49:00+00:00,23296.35,23296.35,23290.5,23290.5,0.012948
2023-03-01 02:50:00+00:00,23294.48,23295.65,23294.48,23295.65,0.022059
2023-03-01 02:51:00+00:00,23295.65,23295.65,23295.65,23295.65,0.0
2023-03-01 02:52:00+00:00,23295.65,23295.65,23295.65,23295.65,0.0
2023-03-01 02:53:00+00:00,23303.78,23308.01,23303.78,23306.39,0.128811
2023-03-01 02:54:00+00:00,23313.8,23313.8,23313.8,23313.8,0.01326
2023-03-01 02:55:00+00:00,23313.8,23313.8,23313.8,23313.8,0.0
2023-03-01 02:56:00+00:00,23309.37,23309.37,23309.37,23309.37,0.026
2023-03-01 02:57:00+00:00,23309.37,23309.37,23309.37,23309.37,0.0
2023-03-01 02:58:00+00:00,23320.0,23326.8,23320.0,23326.8,0.022136
2023-03-01 02:59:00+00:00,23326.61,23326.61,23326.61,23326.61,0.02
2023-03-01 03:00:00+00:00,23333.0,23333.84,23331.82,23331.82,0.117463
2023-03-01 03:01:00+00:00,23331.82,23331.82,23331.82,23331.82,0.0
2023-03-01 03:02:00+00:00,23331.82,23331.82,23331.82,23331.82,0.0
2023-03-01 03:03:00+00:00,23331.82,23331.82,23331.82,23331.82,0.0
2023-03-01 03:04:00+00:00,23331.82,23331.82,23331.82,23331.82,0.0
2023-03-01 03:05:00+00:00,23331.82,23331.82,23331.82,23331.82,0.0
2023-03-01 03:06:00+00:00,23341.25,23341.25,23341.25,23341.25,0.014602
2023-03-01 03:07:00+00:00,23349.19,23364.81,23349.19,23359.98,0.301922
2023-03-01 03:08:00+00:00,23342.56,23351.9,23333.74,23345.46,0.296467
2023-03-01 03:09:00+00:00,23339.07,23339.07,23327.36,23332.05,0.110421
2023-03-01 03:10:00+00:00,23332.05,23332.05,23332.05,23332.05,0.0
2023-03-01 03:11:00+00:00,23332.05,23332.05,23332.05,23332.05,0.0
2023-03-01 03:12:00+00:00,23332.05,23332.05,23332.05,23332.05,0.0
2023-03-01 03:13:00+00:00,23329.49,23379.94,23329.49,23379.94,0.963144
2023-03-01 03:14:00+00:00,23387.59,23433.91,23387.59,23426.56,2.001825
2023-03-01 03:15:00+00:00,23426.53,23522.51,23426.18,23490.72,1.519757
2023-03-01 03:16:00+00:00,23457.02,23457.85,23457.0,23457.85,0.113178
2023-03-01 03:17:00+00:00,23474.84,23474.84,23473.84,23473.84,0.12185
2023-03-01 03:18:00+00:00,23477.27,23493.36,23477.27,23493.36,0.171323
2023-03-01 03:19:00+00:00,23473.52,23473.52,23427.24,23427.24,1.542105
2023-03-01 03:20:00+00:00,23417.75,23442.41,23417.75,23442.41,0.262883
2023-03-01 03:21:00+00:00,23437.79,23441.99,23414.51,23414.51,0.276542
2023-03-01 03:22:00+00:00,23409.53,23422.06,23398.06,23422.06,0.33367
2023-03-01 03:23:00+00:00,23424.85,23432.82,23424.85,23432.82,0.133113
2023-03-01 03:24:00+00:00,23438.22,23446.25,23416.61,23425.93,0.245922
2023-03-01 03:25:00+00:00,23429.3,23448.31,23419.86,23448.31,0.602421
2023-03-01 03:26:00+00:00,23448.01,23462.74,23448.01,23462.74,0.194
2023-03-01 03:27:00+00:00,23460.22,23460.22,23448.41,23448.41,0.0715
2023-03-01 03:28:00+00:00,23450.22,23450.22,23450.22,23450.22,0.026
2023-03-01 03:29:00+00:00,23425.71,23425.71,23425.71,23425.71,0.0255
2023-03-01 03:30:00+00:00,23428.06,23448.56,23428.06,23448.56,0.0455
2023-03-01 03:31:00+00:00,23459.29,23459.29,23458.57,23458.57,0.041189
2023-03-01 03:32:00+00:00,23468.45,23469.54,23468.45,23469.54,0.098153
2023-03-01 03:33:00+00:00,23474.84,23474.84,23457.84,23457.84,0.040888
2023-03-01 03:34:00+00:00,23467.66,23467.66,23467.66,23467.66,0.02
2023-03-01 03:35:00+00:00,23467.66,23467.66,23467.66,23467.66,0.0
2023-03-01 03:36:00+00:00,23467.66,23467.66,23467.66,23467.66,0.0
2023-03-01 03:37:00+00:00,23467.66,23467.66,23467.66,23467.66,0.0
2023-03-01 03:38:00+00:00,23468.18,23468.18,23468.18,23468.18,0.120623
2023-03-01 03:39:00+00:00,23465.76,23465.76,23462.46,23462.46,0.05176
2023-03-01 03:40:00+00:00,23462.46,23462.46,23462.46,23462.46,0.0
2023-03-01 03:41:00+00:00,23459.12,23463.27,23459.12,23463.27,0.124297
2023-03-01 03:42:00+00:00,23463.27,23463.27,23463.27,23463.27,0.0
2023-03-01 03:43:00+00:00,23464.49,23480.34,23464.49,23480.34,0.067354
2023-03-01 03:44:00+00:00,23486.26,23486.26,23486.26,23486.26,0.026
2023-03-01 03:45:00+00:00,23486.26,23486.26,23486.26,23486.26,0.0
2023-03-01 03:46:00+00:00,23464.89,23464.89,23464.89,23464.89,0.003
2023-03-01 03:47:00+00:00,23464.89,23464.89,23464.89,23464.89,0.0
2023-03-01 03:48:00+00:00,23464.89,23464.89,23464.89,23464.89,0.0
2023-03-01 03:49:00+00:00,23457.32,23457.32,23428.72,23433.42,0.354691
2023-03-01 03:50:00+00:00,23433.42,23433.42,23433.42,23433.42,0.0
2023-03-01 03:51:00+00:00,23430.23,23430.23,23430.23,23430.23,0.026
2023-03-01 03:52:00+00:00,23430.23,23430.23,23430.23,23430.23,0.0
2023-03-01 03:53:00+00:00,23414.51,23418.94,23414.51,23418.94,0.148578
2023-03-01 03:54:00+00:00,23424.25,23424.25,23424.25,23424.25,0.026
2023-03-01 03:55:00+00:00,23432.14,23432.14,23432.14,23432.14,0.026
2023-03-01 03:56:00+00:00,23432.14,23432.14,23432.14,23432.14,0.0
2023-03-01 03:57:00+00:00,23432.14,23432.14,23432.14,23432.14,0.0
2023-03-01 03:58:00+00:00,23431.77,23431.77,23431.77,23431.77,0.026
2023-03-01 03:59:00+00:00,23441.46,23441.46,23441.46,23441.46,0.096578
2023-03-01 04:00:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:01:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:02:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:03:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:04:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:05:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:06:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:07:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:08:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:09:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:10:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:11:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:12:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:13:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:14:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:15:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:16:00+00:00,23441.46,23441.46,23441.46,23441.46,0.0
2023-03-01 04:17:00+00:00,23468.45,23476.61,23468.45,23476.61,0.10109
2023-03-01 04:18:00+00:00,23456.44,23456.44,23456.44,23456.44,0.0255
2023-03-01 04:19:00+00:00,23456.44,23456.44,23456.44,23456.44,0.0
2023-03-01 04:20:00+00:00,23456.44,23456.44,23456.44,23456.44,0.0
2023-03-01 04:21:00+00:00,23460.64,23460.64,23460.64,23460.64,0.026
2023-03-01 04:22:00+00:00,23460.64,23460.64,23460.64,23460.64,0.0
2023-03-01 04:23:00+00:00,23468.38,23468.38,23468.38,23468.38,0.02
2023-03-01 04:24:00+00:00,23454.81,23463.18,23454.81,23463.18,0.052
2023-03-01 04:25:00+00:00,23464.77,23464.77,23464.77,23464.77,0.02
2023-03-01 04:26:00+00:00,23467.68,23468.72,23467.68,23468.72,0.052
2023-03-01 04:27:00+00:00,23468.72,23468.72,23468.72,23468.72,0.0
2023-03-01 04:28:00+00:00,23476.81,23477.27,23476.8,23476.8,0.0775
2023-03-01 04:29:00+00:00,23484.15,23484.15,23484.15,23484.15,0.021175
2023-03-01 04:30:00+00:00,23484.15,23484.15,23484.15,23484.15,0.0
2023-03-01 04:31:00+00:00,23488.87,23495.46,23488.87,23492.68,0.142804
2023-03-01 04:32:00+00:00,23478.72,23482.66,23478.72,23482.66,0.133923
2023-03-01 04:33:00+00:00,23482.66,23482.66,23482.66,23482.66,0.0
2023-03-01 04:34:00+00:00,23482.66,23482.66,23482.66,23482.66,0.0
2023-03-01 04:35:00+00:00,23483.84,23483.84,23483.84,23483.84,0.02
2023-03-01 04:36:00+00:00,23483.84,23483.84,23483.84,23483.84,0.0
2023-03-01 04:37:00+00:00,23498.45,23507.55,23498.45,23507.55,0.077086
2023-03-01 04:38:00+00:00,23512.9,23522.51,23512.42,23517.07,0.266778
2023-03-01 04:39:00+00:00,23495.46,23495.46,23495.46,23495.46,0.0962
2023-03-01 04:40:00+00:00,23495.46,23495.46,23495.46,23495.46,0.0
2023-03-01 04:41:00+00:00,23495.46,23495.46,23495.46,23495.46,0.0
2023-03-01 04:42:00+00:00,23495.46,23495.46,23495.46,23495.46,0.0
2023-03-01 04:43:00+00:00,23506.15,23506.15,23506.15,23506.15,0.02
2023-03-01 04:44:00+00:00,23505.68,23505.68,23495.46,23495.46,0.026045
2023-03-01 04:45:00+00:00,23501.51,23518.66,23501.51,23518.66,0.04
2023-03-01 04:46:00+00:00,23522.51,23563.49,23522.51,23563.49,1.354719
2023-03-01 04:47:00+00:00,23565.86,23565.86,23559.94,23561.65,0.259726
2023-03-01 04:48:00+00:00,23569.57,23585.08,23569.57,23585.08,0.176934
2023-03-01 04:49:00+00:00,23588.36,23717.77,23588.36,23717.77,4.001468
2023-03-01 04:50:00+00:00,23720.09,23726.46,23709.07,23711.4,1.123288
2023-03-01 04:51:00+00:00,23714.97,23778.75,23714.81,23775.23,0.999215
2023-03-01 04:52:00+00:00,23777.6,23788.14,23747.22,23755.81,0.264788
2023-03-01 04:53:00+00:00,23732.99,23761.16,23727.03,23753.75,1.774764
2023-03-01 04:54:00+00:00,23753.75,23803.85,23753.75,23803.84,1.084305
2023-03-01 04:55:00+00:00,23803.84,23832.11,23803.84,23832.11,0.544253
2023-03-01 04:56:00+00:00,23791.53,23791.53,23782.94,23782.94,0.04811
2023-03-01 04:57:00+00:00,23766.48,23766.48,23766.48,23766.48,0.026
2023-03-01 04:58:00+00:00,23777.54,23792.08,23777.54,23792.08,0.157167
2023-03-01 04:59:00+00:00,23787.85,23799.7,23785.43,23799.7,0.08578
2023-03-01 05:00:00+00:00,23803.08,23815.36,23799.63,23799.63,0.169471
2023-03-01 05:01:00+00:00,23782.41,23782.41,23780.0,23780.0,0.02684
2023-03-01 05:02:00+00:00,23787.84,23787.84,23774.88,23780.0,1.994213
2023-03-01 05:03:00+00:00,23789.52,23789.52,23767.23,23767.23,0.1035
2023-03-01 05:04:00+00:00,23757.66,23757.66,23757.66,23757.66,0.00166
2023-03-01 05:05:00+00:00,23791.42,23794.67,23791.42,23794.67,0.095035
2023-03-01 05:06:00+00:00,23794.67,23794.67,23794.67,23794.67,0.0
2023-03-01 05:07:00+00:00,23794.67,23794.67,23794.67,23794.67,0.0
2023-03-01 05:08:00+00:00,23786.02,23786.02,23786.02,23786.02,0.0255
2023-03-01 05:09:00+00:00,23767.32,23767.32,23767.32,23767.32,0.095144
2023-03-01 05:10:00+00:00,23767.32,23767.32,23767.32,23767.32,0.0
2023-03-01 05:11:00+00:00,23767.32,23767.32,23767.32,23767.32,0.0
2023-03-01 05:12:00+00:00,23775.0,23775.0,23775.0,23775.0,0.014622
2023-03-01 05:13:00+00:00,23775.0,23775.0,23775.0,23775.0,0.0
2023-03-01 05:14:00+00:00,23741.92,23753.75,23739.42,23739.44,0.318649
2023-03-01 05:15:00+00:00,23737.43,23744.54,23737.43,23744.54,0.070269
2023-03-01 05:16:00+00:00,23744.54,23744.54,23744.54,23744.54,0.0
2023-03-01 05:17:00+00:00,23744.54,23744.54,23744.54,23744.54,0.0
2023-03-01 05:18:00+00:00,23731.66,23736.4,23716.0,23717.18,0.095189
2023-03-01 05:19:00+00:00,23712.7,23712.7,23688.68,23688.68,0.105363
2023-03-01 05:20:00+00:00,23701.23,23701.23,23701.23,23701.23,0.026
2023-03-01 05:21:00+00:00,23685.44,23696.62,23666.03,23666.03,0.180531
2023-03-01 05:22:00+00:00,23662.46,23662.46,23662.46,23662.46,0.023107
2023-03-01 05:23:00+00:00,23661.3,23668.07,23656.56,23668.07,0.170498
2023-03-01 05:24:00+00:00,23668.6,23668.6,23668.6,23668.6,0.026
2023-03-01 05:25:00+00:00,23682.2,23685.61,23682.2,23685.61,0.12214
2023-03-01 05:26:00+00:00,23685.61,23685.61,23685.61,23685.61,0.0
2023-03-01 05:27:00+00:00,23658.21,23672.32,23658.21,23672.32,0.12607
2023-03-01 05:28:00+00:00,23669.68,23679.35,23669.68,23679.35,0.137438
2023-03-01 05:29:00+00:00,23676.96,23685.44,23676.96,23683.89,0.118387
2023-03-01 05:30:00+00:00,23685.44,23694.36,23685.44,23694.36,0.048696
2023-03-01 05:31:00+00:00,23694.36,23694.36,23694.36,23694.36,0.0
2023-03-01 05:32:00+00:00,23694.36,23694.36,23694.36,23694.36,0.0
2023-03-01 05:33:00+00:00,23689.83,23689.83,23681.89,23681.89,0.0455
2023-03-01 05:34:00+00:00,23673.25,23673.25,23673.25,23673.25,0.0255
2023-03-01 05:35:00+00:00,23660.22,23660.58,23650.01,23650.01,0.471918
2023-03-01 05:36:00+00:00,23647.13,23685.44,23647.13,23685.44,0.339443
