1672531200,16535.97,16535.97,16513.4,16513.4,0.01489468,5
1672532100,16514.99,16536.9,16505.54,16536.9,0.14545988,15
1672533000,16518.97,16519.29,16507.93,16512.17,0.10233292,8
1672533900,16511.33,16524.56,16511.33,16524.56,0.03050705,3
1672534800,16525.53,16525.58,16525.0,16525.0,0.61944733,6
1672535700,16525.0,16525.0,16520.01,16524.97,0.02505544,6
1672536600,16520.09,16532.93,16520.0,16532.93,0.46776262,9
1672537500,16533.43,16537.35,16526.26,16537.35,0.60057874,5
1672538400,16533.72,16533.72,16526.1,16526.1,0.06053937,5
1672539300,16543.78,16543.78,16539.26,16542.5,0.82179038,5
1672540200,16545.44,16545.44,16541.88,16545.25,0.10166167,5
1672541100,16538.38,16541.97,16530.58,16541.97,0.00188519,4
1672542000,16536.64,16536.64,16514.56,16514.56,0.24544766,9
1672542900,16519.68,16519.68,16513.47,16513.71,0.00130509,4
1672543800,16517.23,16531.36,16517.23,16530.16,0.00153642,4
1672544700,16526.51,16526.51,16526.51,16526.51,0.00119214,1
1672545600,16528.34,16528.35,16512.47,16520.2,0.01648125,5
1672546500,16517.9,16517.9,16517.9,16517.9,0.00119759,1
1672547400,16511.2,16516.66,16511.2,16516.66,0.12402092,10
1672548300,16516.49,16516.49,16516.49,16516.49,0.0001,1
1672549200,16520.24,16520.24,16520.24,16520.24,0.00011925,1
1672550100,16512.09,16516.52,16512.07,16512.07,0.10745421,7
1672551000,16518.68,16518.78,16507.77,16515.06,0.218793,13
1672551900,16508.34,16524.1,16508.34,16524.1,0.01302881,3
1672552800,16524.89,16536.84,16524.88,16536.84,0.09511465,9
1672553700,16533.3,16541.0,16533.3,16541.0,0.06337087,2
1672554600,16541.01,16542.4,16531.79,16541.12,0.62943634,14
1672555500,16543.0,16543.0,16529.79,16529.79,9.40029487,40
1672556400,16528.94,16530.49,16526.51,16526.51,0.00170069,3
1672557300,16522.46,16522.46,16490.76,16490.76,0.25715529,22
1672558200,16514.65,16519.82,16514.38,16519.82,0.1542352,6
1672559100,16524.94,16524.94,16524.94,16524.94,0.00033768,1
1672560900,16515.92,16515.92,16509.1,16515.38,0.00119914,4
1672561800,16508.1,16510.78,16491.23,16499.84,41.70913872,98
1672562700,16499.0,16502.24,16499.0,16500.11,0.01320977,5
1672563600,16500.11,16500.11,16500.11,16500.11,0.00169424,1
1672564500,16502.37,16510.1,16502.37,16510.1,0.0208298,3
1672565400,16505.43,16514.95,16505.43,16514.95,0.00194305,3
1672566300,16517.97,16531.13,16510.53,16531.13,0.7037241,9
1672567200,16527.84,16527.84,16518.93,16526.36,0.01087749,7
1672568100,16533.31,16533.31,16524.18,16525.0,0.00529554,4
1672569000,16534.23,16534.23,16526.52,16526.52,0.00167773,3
1672569900,16524.09,16530.85,16523.26,16530.67,0.06144307,6
1672570800,16538.75,16612.55,16537.0,16543.48,17.72946609,38
1672571700,16536.74,16538.39,16534.15,16537.71,0.60619049,8
1672572600,16534.02,16543.86,16534.02,16543.86,0.00158779,4
