open_time,open,high,low,close,volume
2023-03-01 02:33:00+00:00,23252.19,23259.31,23247.95,23254.85,12.78481
2023-03-01 02:34:00+00:00,23254.87,23269.77,23244.73,23269.77,4.515013
2023-03-01 02:35:00+00:00,23270.46,23286.0,23265.75,23277.73,4.303522
2023-03-01 02:36:00+00:00,23281.63,23294.96,23271.74,23290.34,4.980277
2023-03-01 02:37:00+00:00,23293.7,23294.96,23287.1,23290.3,3.375086
2023-03-01 02:38:00+00:00,23291.64,23293.94,23276.02,23276.02,2.595407
2023-03-01 02:39:00+00:00,23276.03,23286.64,23270.76,23279.98,5.772278
2023-03-01 02:40:00+00:00,23281.01,23289.73,23276.04,23284.64,5.094196
2023-03-01 02:41:00+00:00,23287.42,23288.88,23281.44,23288.88,3.871965
2023-03-01 02:42:00+00:00,23291.38,23299.29,23288.1,23290.34,0.680851
2023-03-01 02:43:00+00:00,23295.49,23307.68,23295.49,23307.68,4.82369
2023-03-01 02:44:00+00:00,23303.36,23318.46,23291.25,23297.34,9.770885
2023-03-01 02:45:00+00:00,23297.29,23313.42,23297.29,23306.53,2.317575
2023-03-01 02:46:00+00:00,23306.41,23308.23,23300.75,23306.31,2.39292
2023-03-01 02:47:00+00:00,23303.86,23303.86,23290.34,23301.43,2.152477
2023-03-01 02:48:00+00:00,23301.02,23301.02,23291.18,23291.18,1.307468
2023-03-01 02:49:00+00:00,23294.96,23296.64,23290.16,23290.16,0.314574
2023-03-01 02:50:00+00:00,23294.66,23300.64,23294.66,23297.17,0.378032
2023-03-01 02:51:00+00:00,23300.64,23301.98,23292.65,23292.65,0.67058
2023-03-01 02:52:00+00:00,23292.68,23305.64,23292.68,23300.0,1.736669
2023-03-01 02:53:00+00:00,23298.19,23311.5,23292.76,23306.37,1.097886
2023-03-01 02:54:00+00:00,23306.07,23313.69,23302.17,23306.83,1.529743
2023-03-01 02:55:00+00:00,23308.85,23315.79,23302.46,23302.46,0.925896
2023-03-01 02:56:00+00:00,23306.64,23315.79,23303.76,23307.51,1.768716
2023-03-01 02:57:00+00:00,23310.54,23315.77,23309.56,23312.64,1.801288
2023-03-01 02:58:00+00:00,23315.76,23331.81,23313.49,23326.93,2.369541
2023-03-01 02:59:00+00:00,23327.96,23336.02,23324.56,23331.8,2.606821
2023-03-01 03:00:00+00:00,23335.0,23336.79,23316.71,23324.09,5.079224
2023-03-01 03:01:00+00:00,23318.98,23324.27,23311.55,23312.06,4.47289
2023-03-01 03:02:00+00:00,23315.03,23321.17,23310.38,23318.67,1.811441
2023-03-01 03:03:00+00:00,23315.44,23320.13,23308.81,23312.14,0.84336
2023-03-01 03:04:00+00:00,23317.28,23333.57,23312.47,23333.57,1.808551
2023-03-01 03:05:00+00:00,23333.7,23333.7,23324.96,23330.81,0.624884
2023-03-01 03:06:00+00:00,23330.79,23349.0,23330.79,23349.0,8.529371
2023-03-01 03:07:00+00:00,23347.25,23366.06,23345.19,23348.82,13.050645
2023-03-01 03:08:00+00:00,23348.58,23354.91,23331.2,23345.18,13.028335
2023-03-01 03:09:00+00:00,23341.48,23346.3,23320.0,23325.03,14.224268
2023-03-01 03:10:00+00:00,23325.85,23332.72,23309.8,23315.19,3.369459
2023-03-01 03:11:00+00:00,23315.11,23322.85,23309.58,23319.18,2.686747
2023-03-01 03:12:00+00:00,23319.18,23335.81,23319.18,23325.07,3.474343
2023-03-01 03:13:00+00:00,23328.02,23385.77,23320.24,23377.63,19.211374
2023-03-01 03:14:00+00:00,23382.19,23447.6,23370.44,23429.47,24.566447
2023-03-01 03:15:00+00:00,23436.31,23476.38,23428.96,23460.04,17.0379
2023-03-01 03:16:00+00:00,23456.8,23484.43,23447.26,23452.02,20.250189
2023-03-01 03:17:00+00:00,23452.01,23486.93,23446.66,23475.92,11.529243
2023-03-01 03:18:00+00:00,23473.71,23491.7,23468.13,23476.62,23.678574
2023-03-01 03:19:00+00:00,23481.5,23481.52,23416.6,23416.81,24.673297
2023-03-01 03:20:00+00:00,23419.38,23448.78,23419.37,23445.37,5.162838
2023-03-01 03:21:00+00:00,23440.0,23446.94,23404.19,23409.92,9.4504
2023-03-01 03:22:00+00:00,23410.72,23422.7,23393.07,23419.55,8.669429
2023-03-01 03:23:00+00:00,23419.59,23439.04,23414.22,23432.16,11.301156
2023-03-01 03:24:00+00:00,23437.25,23454.41,23417.92,23429.86,19.071787
2023-03-01 03:25:00+00:00,23428.08,23451.8,23412.52,23439.43,18.400904
2023-03-01 03:26:00+00:00,23444.17,23468.44,23439.8,23450.7,9.633828
2023-03-01 03:27:00+00:00,23457.03,23461.51,23441.78,23461.51,4.26125
2023-03-01 03:28:00+00:00,23461.51,23464.04,23439.32,23439.86,7.686382
2023-03-01 03:29:00+00:00,23438.21,23438.21,23418.5,23428.52,8.287948
2023-03-01 03:30:00+00:00,23428.49,23454.5,23428.49,23448.53,13.784307
2023-03-01 03:31:00+00:00,23450.68,23461.92,23448.47,23456.2,4.300266
2023-03-01 03:32:00+00:00,23459.44,23476.59,23459.44,23464.31,4.42261
2023-03-01 03:33:00+00:00,23470.68,23480.16,23454.86,23454.86,4.216562
2023-03-01 03:34:00+00:00,23459.03,23472.95,23459.03,23467.76,3.324763
2023-03-01 03:35:00+00:00,23468.28,23490.2,23468.2,23487.0,4.562937
2023-03-01 03:36:00+00:00,23487.0,23492.69,23481.29,23483.22,1.928584
2023-03-01 03:37:00+00:00,23484.5,23488.38,23482.33,23487.21,0.499871
2023-03-01 03:38:00+00:00,23483.23,23483.23,23460.56,23460.84,5.566323
2023-03-01 03:39:00+00:00,23465.74,23471.18,23454.39,23455.49,5.422451
2023-03-01 03:40:00+00:00,23454.71,23456.83,23443.92,23449.96,6.127894
2023-03-01 03:41:00+00:00,23455.01,23468.22,23453.99,23465.07,4.139758
2023-03-01 03:42:00+00:00,23465.06,23470.58,23459.54,23469.36,3.746293
2023-03-01 03:43:00+00:00,23472.92,23485.94,23464.69,23480.63,8.486136
2023-03-01 03:44:00+00:00,23480.63,23486.33,23474.24,23481.43,2.278788
2023-03-01 03:45:00+00:00,23476.04,23489.24,23453.14,23453.14,7.183813
2023-03-01 03:46:00+00:00,23463.96,23465.99,23452.6,23452.6,1.347178
2023-03-01 03:47:00+00:00,23457.04,23466.19,23450.36,23455.84,4.939539
2023-03-01 03:48:00+00:00,23457.58,23464.32,23454.98,23462.83,2.01805
2023-03-01 03:49:00+00:00,23457.62,23457.63,23419.31,23433.03,21.381771
2023-03-01 03:50:00+00:00,23435.57,23446.93,23424.41,23425.01,3.034638
2023-03-01 03:51:00+00:00,23430.0,23431.92,23423.27,23425.01,1.4191
2023-03-01 03:52:00+00:00,23428.94,23431.52,23427.0,23427.0,0.203908
2023-03-01 03:53:00+00:00,23427.0,23429.53,23405.84,23410.98,4.206044
2023-03-01 03:54:00+00:00,23408.4,23430.18,23408.4,23421.39,3.174633
2023-03-01 03:55:00+00:00,23421.38,23431.8,23418.04,23427.4,1.285495
2023-03-01 03:56:00+00:00,23430.0,23436.64,23428.53,23428.53,0.692674
2023-03-01 03:57:00+00:00,23434.94,23437.31,23431.4,23433.94,1.766033
2023-03-01 03:58:00+00:00,23433.94,23438.97,23425.8,23438.97,6.410482
2023-03-01 03:59:00+00:00,23440.0,23450.03,23438.85,23444.72,2.811878
2023-03-01 04:00:00+00:00,23440.2,23452.99,23440.2,23450.28,1.173092
2023-03-01 04:01:00+00:00,23449.51,23457.43,23449.51,23456.84,0.347661
2023-03-01 04:02:00+00:00,23455.83,23459.75,23441.32,23441.32,0.706781
2023-03-01 04:03:00+00:00,23439.07,23443.18,23434.85,23436.26,1.504784
2023-03-01 04:04:00+00:00,23440.25,23441.61,23431.05,23438.03,2.484926
2023-03-01 04:05:00+00:00,23434.13,23446.14,23431.86,23446.14,0.31808
2023-03-01 04:06:00+00:00,23445.34,23445.34,23434.85,23438.62,0.212393
2023-03-01 04:07:00+00:00,23438.59,23440.19,23436.4,23436.94,0.177489
2023-03-01 04:08:00+00:00,23445.47,23446.6,23432.96,23435.27,1.406454
2023-03-01 04:09:00+00:00,23435.27,23437.77,23433.47,23436.73,0.314485
2023-03-01 04:10:00+00:00,23435.79,23443.48,23432.38,23438.32,1.124344
2023-03-01 04:11:00+00:00,23440.16,23441.73,23435.38,23435.38,0.256914
2023-03-01 04:12:00+00:00,23435.38,23438.88,23435.38,23435.45,0.127874
2023-03-01 04:13:00+00:00,23433.33,23439.6,23431.63,23432.77,1.499259
2023-03-01 04:14:00+00:00,23435.97,23435.97,23427.81,23432.63,1.111534
2023-03-01 04:15:00+00:00,23433.68,23444.94,23431.56,23444.14,5.169255
2023-03-01 04:16:00+00:00,23444.14,23463.92,23444.14,23460.97,9.108485
2023-03-01 04:17:00+00:00,23463.94,23472.92,23458.4,23458.92,3.501981
2023-03-01 04:18:00+00:00,23455.84,23467.0,23441.95,23444.07,2.224929
2023-03-01 04:19:00+00:00,23441.95,23450.45,23440.43,23443.55,0.431177
2023-03-01 04:20:00+00:00,23445.11,23456.08,23445.11,23456.08,1.680682
2023-03-01 04:21:00+00:00,23456.4,23470.76,23456.36,23463.24,3.253914
2023-03-01 04:22:00+00:00,23465.03,23475.65,23464.53,23472.65,2.763528
2023-03-01 04:23:00+00:00,23473.2,23479.32,23451.53,23451.77,2.839626
2023-03-01 04:24:00+00:00,23451.77,23472.7,23451.77,23472.7,3.545115
2023-03-01 04:25:00+00:00,23472.71,23474.99,23461.49,23464.74,1.147613
2023-03-01 04:26:00+00:00,23464.38,23470.02,23463.2,23464.46,1.950693
2023-03-01 04:27:00+00:00,23468.33,23472.25,23466.94,23472.12,0.611078
2023-03-01 04:28:00+00:00,23473.24,23481.82,23471.85,23481.82,1.956066
2023-03-01 04:29:00+00:00,23478.78,23480.12,23464.83,23470.51,2.740394
2023-03-01 04:30:00+00:00,23466.01,23484.67,23466.01,23479.34,3.494328
2023-03-01 04:31:00+00:00,23482.4,23497.63,23479.34,23485.34,4.460433
2023-03-01 04:32:00+00:00,23482.63,23485.77,23473.92,23478.77,2.487483
2023-03-01 04:33:00+00:00,23483.01,23486.56,23472.35,23472.35,1.022927
2023-03-01 04:34:00+00:00,23474.59,23480.46,23472.24,23480.46,0.575468
2023-03-01 04:35:00+00:00,23480.46,23489.01,23477.34,23485.06,2.814004
2023-03-01 04:36:00+00:00,23481.29,23490.0,23480.99,23485.25,1.04642
2023-03-01 04:37:00+00:00,23490.36,23514.09,23490.36,23510.65,12.703688
2023-03-01 04:38:00+00:00,23507.52,23523.84,23494.65,23505.88,5.895949
2023-03-01 04:39:00+00:00,23509.2,23520.93,23493.03,23498.2,3.448633
2023-03-01 04:40:00+00:00,23495.83,23523.11,23495.16,23509.71,4.585616
2023-03-01 04:41:00+00:00,23512.5,23514.96,23509.32,23514.78,1.826502
2023-03-01 04:42:00+00:00,23510.81,23523.56,23507.59,23514.22,2.752773
2023-03-01 04:43:00+00:00,23514.21,23517.2,23497.59,23499.1,5.100428
2023-03-01 04:44:00+00:00,23501.12,23511.05,23487.66,23487.66,4.668414
2023-03-01 04:45:00+00:00,23492.36,23519.49,23492.36,23519.49,2.762382
2023-03-01 04:46:00+00:00,23519.49,23566.82,23519.49,23553.57,29.045353
2023-03-01 04:47:00+00:00,23559.13,23571.04,23544.56,23563.74,7.748419
2023-03-01 04:48:00+00:00,23569.49,23594.86,23557.94,23591.82,17.302645
2023-03-01 04:49:00+00:00,23591.46,23735.17,23583.88,23716.93,67.214915
2023-03-01 04:50:00+00:00,23712.2,23760.82,23705.11,23723.42,22.751982
2023-03-01 04:51:00+00:00,23724.26,23797.32,23708.39,23786.74,33.015158
2023-03-01 04:52:00+00:00,23786.94,23811.08,23744.27,23771.39,23.692415
2023-03-01 04:53:00+00:00,23773.41,23777.68,23757.49,23760.47,9.491338
2023-03-01 04:54:00+00:00,23764.01,23812.14,23758.15,23806.78,5.79655
2023-03-01 04:55:00+00:00,23800.45,23841.55,23793.41,23793.41,17.553334
2023-03-01 04:56:00+00:00,23798.42,23806.29,23761.63,23765.43,8.723914
2023-03-01 04:57:00+00:00,23770.91,23783.75,23757.3,23777.27,3.496441
2023-03-01 04:58:00+00:00,23775.85,23811.65,23775.85,23801.35,12.173647
2023-03-01 04:59:00+00:00,23800.93,23807.05,23780.58,23791.25,14.444672
2023-03-01 05:00:00+00:00,23791.25,23822.33,23791.25,23798.25,14.802546
2023-03-01 05:01:00+00:00,23792.49,23797.35,23769.05,23788.89,12.954406
2023-03-01 05:02:00+00:00,23789.85,23801.46,23775.88,23783.06,7.061223
2023-03-01 05:03:00+00:00,23783.07,23793.35,23757.72,23757.72,7.629822
2023-03-01 05:04:00+00:00,23762.47,23772.97,23749.87,23772.97,8.146821
2023-03-01 05:05:00+00:00,23770.72,23794.88,23770.68,23781.46,6.429318
2023-03-01 05:06:00+00:00,23781.28,23794.19,23781.28,23790.0,2.946307
2023-03-01 05:07:00+00:00,23785.28,23788.8,23775.79,23776.18,2.581052
2023-03-01 05:08:00+00:00,23781.43,23786.19,23770.71,23779.47,10.246524
2023-03-01 05:09:00+00:00,23779.47,23783.84,23761.24,23763.34,3.78651
2023-03-01 05:10:00+00:00,23762.54,23780.54,23758.89,23777.45,2.071554
2023-03-01 05:11:00+00:00,23777.45,23777.45,23770.37,23773.34,0.457032
2023-03-01 05:12:00+00:00,23770.96,23774.9,23757.24,23762.95,1.739223
2023-03-01 05:13:00+00:00,23760.94,23765.28,23745.0,23748.1,7.119776
2023-03-01 05:14:00+00:00,23748.1,23750.36,23729.72,23737.71,8.288552
2023-03-01 05:15:00+00:00,23733.01,23756.3,23726.39,23754.6,5.875356
2023-03-01 05:16:00+00:00,23754.6,23763.43,23749.88,23749.88,1.184825
2023-03-01 05:17:00+00:00,23751.04,23751.04,23723.71,23728.51,6.925296
2023-03-01 05:18:00+00:00,23729.22,23729.76,23714.78,23717.51,5.211566
2023-03-01 05:19:00+00:00,23714.78,23714.78,23682.14,23689.14,8.26597
2023-03-01 05:20:00+00:00,23688.04,23708.57,23681.93,23698.72,5.429498
2023-03-01 05:21:00+00:00,23697.19,23697.19,23651.62,23660.96,13.043374
2023-03-01 05:22:00+00:00,23661.91,23682.45,23654.08,23659.3,3.319323
2023-03-01 05:23:00+00:00,23659.3,23675.44,23646.91,23675.0,7.868448
2023-03-01 05:24:00+00:00,23672.26,23677.6,23649.72,23671.03,13.7124
2023-03-01 05:25:00+00:00,23672.21,23687.03,23670.15,23682.18,7.007326
2023-03-01 05:26:00+00:00,23681.75,23696.78,23653.38,23653.38,5.979802
2023-03-01 05:27:00+00:00,23654.94,23674.5,23650.39,23654.74,5.936838
2023-03-01 05:28:00+00:00,23656.79,23683.76,23650.73,23671.88,12.214178
2023-03-01 05:29:00+00:00,23672.1,23687.8,23672.1,23685.58,5.072716
2023-03-01 05:30:00+00:00,23685.58,23702.3,23682.88,23695.96,2.615314
2023-03-01 05:31:00+00:00,23695.96,23701.04,23673.59,23675.91,3.563214
